,state,regional_division,population,article_title,revision_id,article_quality
13022,West Virginia,South,"1,775,156","Peterstown, West Virginia",1166211243,C
13023,West Virginia,South,"1,775,156","West Milford, West Virginia",1166333152,GA
13024,West Virginia,South,"1,775,156","Capon Bridge, West Virginia",1174672531,C
13025,West Virginia,South,"1,775,156","Union, West Virginia",1166331920,GA
13026,West Virginia,South,"1,775,156","Delbarton, West Virginia",1175008638,C
13027,West Virginia,South,"1,775,156","Paw Paw, West Virginia",1166211032,GA
13028,West Virginia,South,"1,775,156","Jane Lew, West Virginia",1166181864,C
13029,West Virginia,South,"1,775,156","Farmington, West Virginia",1174003566,C
13030,West Virginia,South,"1,775,156","Matewan, West Virginia",1174459252,GA
13031,West Virginia,South,"1,775,156","Burnsville, West Virginia",1172421755,C
13032,West Virginia,South,"1,775,156","West Logan, West Virginia",1166333139,GA
13033,West Virginia,South,"1,775,156","Bancroft, West Virginia",1175008736,C
13034,West Virginia,South,"1,775,156","Clay, West Virginia",1166018076,GA
13035,West Virginia,South,"1,775,156","Junior, West Virginia",1166182126,GA
13036,West Virginia,South,"1,775,156","Fairview, West Virginia",1166068032,C
13037,West Virginia,South,"1,775,156","Lost Creek, West Virginia",1169543060,GA
13038,West Virginia,South,"1,775,156","Windsor Heights, West Virginia",1167842876,C
13039,West Virginia,South,"1,775,156","Pine Grove, West Virginia",1166211363,C
13040,West Virginia,South,"1,775,156","Whitesville, West Virginia",1166333594,C
13041,West Virginia,South,"1,775,156","Lester, West Virginia",1166205821,GA
13042,West Virginia,South,"1,775,156","Gilbert, West Virginia",1172746777,C
13043,West Virginia,South,"1,775,156","Meadow Bridge, West Virginia",1167310493,GA
13044,West Virginia,South,"1,775,156","Mitchell Heights, West Virginia",1166208090,C
13045,West Virginia,South,"1,775,156","Tunnelton, West Virginia",1166331738,C
13046,West Virginia,South,"1,775,156","Flemington, West Virginia",1166068302,GA
13047,West Virginia,South,"1,775,156","Kermit, West Virginia",1166182315,C
13048,West Virginia,South,"1,775,156","Hedgesville, West Virginia",1171360000,C
13049,West Virginia,South,"1,775,156","Bramwell, West Virginia",1166016168,C
13050,West Virginia,South,"1,775,156","Newburg, West Virginia",1166209430,C
13051,West Virginia,South,"1,775,156","Iaeger, West Virginia",1166181609,C
13052,West Virginia,South,"1,775,156","Valley Grove, West Virginia",1092064778,C
13053,West Virginia,South,"1,775,156","Harpers Ferry, West Virginia",1177426085,B
13054,West Virginia,South,"1,775,156","Wardensville, West Virginia",1178719684,GA
13055,West Virginia,South,"1,775,156","Albright, West Virginia",1171182845,GA
13056,West Virginia,South,"1,775,156","Flatwoods, West Virginia",1166068297,GA
13057,West Virginia,South,"1,775,156","Hundred, West Virginia",1172181257,C
13058,West Virginia,South,"1,775,156","Durbin, West Virginia",1176121671,C
13059,West Virginia,South,"1,775,156","Northfork, West Virginia",1179379827,C
13060,West Virginia,South,"1,775,156","Ellenboro, West Virginia",1174679644,GA
13061,West Virginia,South,"1,775,156","Hillsboro, West Virginia",1169215543,GA
13062,West Virginia,South,"1,775,156","Henderson, West Virginia",1166180860,C
13063,West Virginia,South,"1,775,156","Davy, West Virginia",1166066476,C
13064,West Virginia,South,"1,775,156","Hendricks, West Virginia",1166180865,GA
13065,West Virginia,South,"1,775,156","Handley, West Virginia",1166180416,C
13066,West Virginia,South,"1,775,156","Bradshaw, West Virginia",1175008835,C
13067,West Virginia,South,"1,775,156","Quinwood, West Virginia",1166229536,GA
13068,West Virginia,South,"1,775,156","Hambleton, West Virginia",1166180314,GA
13069,West Virginia,South,"1,775,156","Elk Garden, West Virginia",1174679545,GA
13070,West Virginia,South,"1,775,156","Bayard, West Virginia",1166015149,C
13071,West Virginia,South,"1,775,156","Womelsdorf (Coalton), West Virginia",1166334216,GA
13072,West Virginia,South,"1,775,156","Keystone, West Virginia",1166815318,C
13073,West Virginia,South,"1,775,156","Worthington, West Virginia",1166334443,C
13074,West Virginia,South,"1,775,156","Sand Fork, West Virginia",1166230647,GA
13075,West Virginia,South,"1,775,156","Anawalt, West Virginia",1167547233,C
13076,West Virginia,South,"1,775,156","Cairo, West Virginia",1166016986,GA
13077,West Virginia,South,"1,775,156","Matoaka, West Virginia",999751661,C
13078,West Virginia,South,"1,775,156","Falling Spring, West Virginia",1166068055,GA
13079,West Virginia,South,"1,775,156","Huttonsville, West Virginia",1172363693,GA
13080,West Virginia,South,"1,775,156","Sylvester, West Virginia",1166331024,GA
13081,West Virginia,South,"1,775,156","Kimball, West Virginia",1176690107,GA
13082,West Virginia,South,"1,775,156","Reedy, West Virginia",1166229710,C
13083,West Virginia,South,"1,775,156","Montrose, West Virginia",1166208385,GA
13084,West Virginia,South,"1,775,156","Brandonville, West Virginia",1166016186,C
13085,West Virginia,South,"1,775,156","Oakvale, West Virginia",1166210069,GA
13086,West Virginia,South,"1,775,156","Rhodell, West Virginia",1167505074,C
13087,West Virginia,South,"1,775,156","Leon, West Virginia",1166205802,C
13088,West Virginia,South,"1,775,156","Pax, West Virginia",1166211042,C
13089,West Virginia,South,"1,775,156","Pullman, West Virginia",1166229498,C
13090,West Virginia,South,"1,775,156","Camden-on-Gauley, West Virginia",1166017066,GA
13091,West Virginia,South,"1,775,156","Blacksville, West Virginia",1166015789,GA
13092,West Virginia,South,"1,775,156","Smithfield, West Virginia",1166231449,GA
13093,West Virginia,South,"1,775,156","Friendly, West Virginia",1166068826,GA
13094,West Virginia,South,"1,775,156","Harman, West Virginia",1166180490,GA
13095,West Virginia,South,"1,775,156","Auburn, West Virginia",1166014748,C
13096,West Virginia,South,"1,775,156","Bruceton Mills, West Virginia",1166016567,GA
13097,West Virginia,South,"1,775,156","Thurmond, West Virginia",1178149804,C
13098,Wisconsin,Midwest,"5,892,539","Abbotsford, Wisconsin",1171396318,GA
13099,Wisconsin,Midwest,"5,892,539","Adams, Wisconsin",1165506012,GA
13100,Wisconsin,Midwest,"5,892,539","Algoma, Wisconsin",1176944946,GA
13101,Wisconsin,Midwest,"5,892,539","Alma, Wisconsin",1173207996,C
13102,Wisconsin,Midwest,"5,892,539","Altoona, Wisconsin",1174697705,C
13103,Wisconsin,Midwest,"5,892,539","Amery, Wisconsin",1174696284,C
13104,Wisconsin,Midwest,"5,892,539","Antigo, Wisconsin",1174696650,C
13105,Wisconsin,Midwest,"5,892,539","Appleton, Wisconsin",1178941093,C
13106,Wisconsin,Midwest,"5,892,539","Arcadia, Wisconsin",1165507398,C
13107,Wisconsin,Midwest,"5,892,539","Ashland, Wisconsin",1170220794,B
13108,Wisconsin,Midwest,"5,892,539","Augusta, Wisconsin",1165508014,GA
13109,Wisconsin,Midwest,"5,892,539","Baraboo, Wisconsin",1177851184,GA
13110,Wisconsin,Midwest,"5,892,539","Barron, Wisconsin",1165551180,C
13111,Wisconsin,Midwest,"5,892,539","Bayfield, Wisconsin",1165508709,C
13112,Wisconsin,Midwest,"5,892,539","Beaver Dam, Wisconsin",1178140127,B
13113,Wisconsin,Midwest,"5,892,539","Beloit, Wisconsin",1174698030,C
13114,Wisconsin,Midwest,"5,892,539","Berlin, Wisconsin",1165949127,C
13115,Wisconsin,Midwest,"5,892,539","Black River Falls, Wisconsin",1169121583,C
13116,Wisconsin,Midwest,"5,892,539","Blair, Wisconsin",1165536297,C
13117,Wisconsin,Midwest,"5,892,539","Bloomer, Wisconsin",1177398335,C
13118,Wisconsin,Midwest,"5,892,539","Boscobel, Wisconsin",1179421372,C
13119,Wisconsin,Midwest,"5,892,539","Brillion, Wisconsin",1174698647,C
13120,Wisconsin,Midwest,"5,892,539","Brodhead, Wisconsin",1173014346,C
13121,Wisconsin,Midwest,"5,892,539","Brookfield, Wisconsin",1174789465,GA
13122,Wisconsin,Midwest,"5,892,539","Buffalo City, Wisconsin",1165537575,C
13123,Wisconsin,Midwest,"5,892,539","Burlington, Wisconsin",1165537737,GA
13124,Wisconsin,Midwest,"5,892,539","Cedarburg, Wisconsin",1175277882,B
13125,Wisconsin,Midwest,"5,892,539","Chetek, Wisconsin",1165539175,C
13126,Wisconsin,Midwest,"5,892,539","Chilton, Wisconsin",1167840253,C
13127,Wisconsin,Midwest,"5,892,539","Chippewa Falls, Wisconsin",1175485937,C
13128,Wisconsin,Midwest,"5,892,539","Clintonville, Wisconsin",1165644506,C
13129,Wisconsin,Midwest,"5,892,539","Colby, Wisconsin",1165644685,C
13130,Wisconsin,Midwest,"5,892,539","Columbus, Wisconsin",1169665663,C
13131,Wisconsin,Midwest,"5,892,539","Cornell, Wisconsin",1167954194,GA
13132,Wisconsin,Midwest,"5,892,539","Crandon, Wisconsin",1165645461,C
13133,Wisconsin,Midwest,"5,892,539","Cuba City, Wisconsin",1172078470,GA
13134,Wisconsin,Midwest,"5,892,539","Cudahy, Wisconsin",1174702428,C
13135,Wisconsin,Midwest,"5,892,539","Cumberland, Wisconsin",1143099899,GA
13136,Wisconsin,Midwest,"5,892,539","Darlington, Wisconsin",1172750903,GA
13137,Wisconsin,Midwest,"5,892,539","Delafield, Wisconsin",1165646521,C
13138,Wisconsin,Midwest,"5,892,539","Delavan, Wisconsin",1174985847,C
13139,Wisconsin,Midwest,"5,892,539","De Pere, Wisconsin",1176940920,C
13140,Wisconsin,Midwest,"5,892,539","Dodgeville, Wisconsin",1176097064,C
13141,Wisconsin,Midwest,"5,892,539","Durand, Wisconsin",1165647431,C
13142,Wisconsin,Midwest,"5,892,539","Eagle River, Wisconsin",1175580291,GA
13143,Wisconsin,Midwest,"5,892,539","Eau Claire, Wisconsin",1174699274,B
13144,Wisconsin,Midwest,"5,892,539","Edgerton, Wisconsin",1165647817,GA
13145,Wisconsin,Midwest,"5,892,539","Elkhorn, Wisconsin",1177550755,C
13146,Wisconsin,Midwest,"5,892,539","Elroy, Wisconsin",1167446605,C
13147,Wisconsin,Midwest,"5,892,539","Evansville, Wisconsin",1177838809,C
13148,Wisconsin,Midwest,"5,892,539","Fennimore, Wisconsin",1165746832,C
13149,Wisconsin,Midwest,"5,892,539","Fitchburg, Wisconsin",1165746946,C
13150,Wisconsin,Midwest,"5,892,539","Fond du Lac, Wisconsin",1179662642,B
13151,Wisconsin,Midwest,"5,892,539","Fort Atkinson, Wisconsin",1178857856,GA
13152,Wisconsin,Midwest,"5,892,539","Fountain City, Wisconsin",1165747267,C
13153,Wisconsin,Midwest,"5,892,539","Fox Lake, Wisconsin",1165747298,C
13154,Wisconsin,Midwest,"5,892,539","Franklin, Milwaukee County, Wisconsin",1165747344,GA
13155,Wisconsin,Midwest,"5,892,539","Galesville, Wisconsin",1172481931,C
13156,Wisconsin,Midwest,"5,892,539","Gillett, Wisconsin",1165747973,C
13157,Wisconsin,Midwest,"5,892,539","Glendale, Wisconsin",1165748076,GA
13158,Wisconsin,Midwest,"5,892,539","Glenwood City, Wisconsin",1165748116,C
13159,Wisconsin,Midwest,"5,892,539","Green Bay, Wisconsin",1178254899,B
13160,Wisconsin,Midwest,"5,892,539","Green Lake, Wisconsin",1170178503,C
13161,Wisconsin,Midwest,"5,892,539","Greenfield, Wisconsin",1170266368,C
13162,Wisconsin,Midwest,"5,892,539","Greenwood, Wisconsin",1165748787,C
13163,Wisconsin,Midwest,"5,892,539","Hartford, Wisconsin",1170552577,GA
13164,Wisconsin,Midwest,"5,892,539","Hayward, Wisconsin",1177715236,C
13165,Wisconsin,Midwest,"5,892,539","Hillsboro, Wisconsin",1165750083,C
13166,Wisconsin,Midwest,"5,892,539","Horicon, Wisconsin",1173162213,C
13167,Wisconsin,Midwest,"5,892,539","Hudson, Wisconsin",1165750543,C
13168,Wisconsin,Midwest,"5,892,539","Hurley, Wisconsin",1166353255,C
13169,Wisconsin,Midwest,"5,892,539","Independence, Wisconsin",1166146603,GA
13170,Wisconsin,Midwest,"5,892,539","Janesville, Wisconsin",1178711526,GA
13171,Wisconsin,Midwest,"5,892,539","Jefferson, Wisconsin",1165751135,GA
13172,Wisconsin,Midwest,"5,892,539","Juneau, Wisconsin",1165751407,GA
13173,Wisconsin,Midwest,"5,892,539","Kaukauna, Wisconsin",1173739257,C
13174,Wisconsin,Midwest,"5,892,539","Kenosha, Wisconsin",1179598051,GA
13175,Wisconsin,Midwest,"5,892,539","Kewaunee, Wisconsin",1165752135,C
13176,Wisconsin,Midwest,"5,892,539","Kiel, Wisconsin",1179580298,GA
13177,Wisconsin,Midwest,"5,892,539","La Crosse, Wisconsin",1177471705,C
13178,Wisconsin,Midwest,"5,892,539","Ladysmith, Wisconsin",1178576779,C
13179,Wisconsin,Midwest,"5,892,539","Lake Geneva, Wisconsin",1173638005,GA
13180,Wisconsin,Midwest,"5,892,539","Lake Mills, Wisconsin",1165752738,C
13181,Wisconsin,Midwest,"5,892,539","Lancaster, Wisconsin",1175802992,C
13182,Wisconsin,Midwest,"5,892,539","Lodi, Wisconsin",1174699648,C
13183,Wisconsin,Midwest,"5,892,539","Loyal, Wisconsin",1165891528,GA
13184,Wisconsin,Midwest,"5,892,539","Madison, Wisconsin",1178526256,B
13185,Wisconsin,Midwest,"5,892,539","Manawa, Wisconsin",1179692466,C
13186,Wisconsin,Midwest,"5,892,539","Manitowoc, Wisconsin",1178994433,C
13187,Wisconsin,Midwest,"5,892,539","Marinette, Wisconsin",1173245991,GA
13188,Wisconsin,Midwest,"5,892,539","Marion, Wisconsin",1165892271,Start
13189,Wisconsin,Midwest,"5,892,539","Markesan, Wisconsin",1165892282,GA
13190,Wisconsin,Midwest,"5,892,539","Marshfield, Wisconsin",1178984211,C
13191,Wisconsin,Midwest,"5,892,539","Mauston, Wisconsin",1165892647,C
13192,Wisconsin,Midwest,"5,892,539","Mayville, Wisconsin",1165892698,C
13193,Wisconsin,Midwest,"5,892,539","Medford, Wisconsin",1173876741,C
13194,Wisconsin,Midwest,"5,892,539","Mellen, Wisconsin",1165893104,C
13195,Wisconsin,Midwest,"5,892,539","Menasha, Wisconsin",1179095170,C
13196,Wisconsin,Midwest,"5,892,539","Menomonie, Wisconsin",1177254646,GA
13197,Wisconsin,Midwest,"5,892,539","Mequon, Wisconsin",1165893214,B
13198,Wisconsin,Midwest,"5,892,539","Merrill, Wisconsin",1172296285,C
13199,Wisconsin,Midwest,"5,892,539","Middleton, Wisconsin",1179465995,GA
13200,Wisconsin,Midwest,"5,892,539","Milton, Wisconsin",1165893594,GA
13201,Wisconsin,Midwest,"5,892,539",Milwaukee,1178938238,B
13202,Wisconsin,Midwest,"5,892,539","Mineral Point, Wisconsin",1165893650,C
13203,Wisconsin,Midwest,"5,892,539","Mondovi, Wisconsin",1165893907,C
13204,Wisconsin,Midwest,"5,892,539","Monona, Wisconsin",1165893941,GA
13205,Wisconsin,Midwest,"5,892,539","Monroe, Wisconsin",1178162343,C
13206,Wisconsin,Midwest,"5,892,539","Montello, Wisconsin",1178985214,C
13207,Wisconsin,Midwest,"5,892,539","Montreal, Wisconsin",1169515180,GA
13208,Wisconsin,Midwest,"5,892,539","Mosinee, Wisconsin",1179284738,GA
13209,Wisconsin,Midwest,"5,892,539","Muskego, Wisconsin",1176202702,C
13210,Wisconsin,Midwest,"5,892,539","Neenah, Wisconsin",1174107450,C
13211,Wisconsin,Midwest,"5,892,539","Neillsville, Wisconsin",1173362750,GA
13212,Wisconsin,Midwest,"5,892,539","Nekoosa, Wisconsin",1165895012,GA
13213,Wisconsin,Midwest,"5,892,539","New Berlin, Wisconsin",1167717133,GA
13214,Wisconsin,Midwest,"5,892,539","New Holstein, Wisconsin",1165895246,GA
13215,Wisconsin,Midwest,"5,892,539","New Lisbon, Wisconsin",1165895276,GA
13216,Wisconsin,Midwest,"5,892,539","New London, Wisconsin",1171670014,GA
13217,Wisconsin,Midwest,"5,892,539","New Richmond, Wisconsin",1165895335,C
13218,Wisconsin,Midwest,"5,892,539","Niagara, Wisconsin",1174032269,C
13219,Wisconsin,Midwest,"5,892,539","Oak Creek, Wisconsin",1165896121,C
13220,Wisconsin,Midwest,"5,892,539","Oconomowoc, Wisconsin",1178886266,GA
13221,Wisconsin,Midwest,"5,892,539","Oconto, Wisconsin",1167409887,C
13222,Wisconsin,Midwest,"5,892,539","Oconto Falls, Wisconsin",1165896338,C
13223,Wisconsin,Midwest,"5,892,539","Omro, Wisconsin",1179390523,C
13224,Wisconsin,Midwest,"5,892,539","Onalaska, Wisconsin",1176937430,C
13225,Wisconsin,Midwest,"5,892,539","Oshkosh, Wisconsin",1178954015,C
13226,Wisconsin,Midwest,"5,892,539","Osseo, Wisconsin",1169122758,GA
13227,Wisconsin,Midwest,"5,892,539","Owen, Wisconsin",1165896934,GA
13228,Wisconsin,Midwest,"5,892,539","Park Falls, Wisconsin",1165897195,GA
13229,Wisconsin,Midwest,"5,892,539","Peshtigo, Wisconsin",1176590524,GA
13230,Wisconsin,Midwest,"5,892,539","Pewaukee, Wisconsin",1167763866,GA
13231,Wisconsin,Midwest,"5,892,539","Phillips, Wisconsin",1165897737,C
13232,Wisconsin,Midwest,"5,892,539","Pittsville, Wisconsin",1165898011,C
13233,Wisconsin,Midwest,"5,892,539","Platteville, Wisconsin",1179084110,C
13234,Wisconsin,Midwest,"5,892,539","Plymouth, Wisconsin",1168090631,C
13235,Wisconsin,Midwest,"5,892,539","Port Washington, Wisconsin",1174609245,GA
13236,Wisconsin,Midwest,"5,892,539","Portage, Wisconsin",1178641645,C
13237,Wisconsin,Midwest,"5,892,539","Prairie du Chien, Wisconsin",1176360517,B
13238,Wisconsin,Midwest,"5,892,539","Prescott, Wisconsin",1165898715,C
13239,Wisconsin,Midwest,"5,892,539","Princeton, Wisconsin",1165898812,C
13240,Wisconsin,Midwest,"5,892,539","Racine, Wisconsin",1174694048,B
13241,Wisconsin,Midwest,"5,892,539","Reedsburg, Wisconsin",1166559996,GA
13242,Wisconsin,Midwest,"5,892,539","Rhinelander, Wisconsin",1169185459,C
13243,Wisconsin,Midwest,"5,892,539","Rice Lake, Wisconsin",1174652802,C
13244,Wisconsin,Midwest,"5,892,539","Richland Center, Wisconsin",1179467284,C
13245,Wisconsin,Midwest,"5,892,539","Ripon, Wisconsin",1178203233,C
13246,Wisconsin,Midwest,"5,892,539","River Falls, Wisconsin",1175496469,C
13247,Wisconsin,Midwest,"5,892,539","St. Croix Falls, Wisconsin",1165902838,C
13248,Wisconsin,Midwest,"5,892,539","St. Francis, Wisconsin",1143504077,C
13249,Wisconsin,Midwest,"5,892,539","Schofield, Wisconsin",1165900988,C
13250,Wisconsin,Midwest,"5,892,539","Seymour, Wisconsin",1165901355,C
13251,Wisconsin,Midwest,"5,892,539","Shawano, Wisconsin",1170423272,GA
13252,Wisconsin,Midwest,"5,892,539","Sheboygan, Wisconsin",1179069572,C
13253,Wisconsin,Midwest,"5,892,539","Sheboygan Falls, Wisconsin",1165901484,C
13254,Wisconsin,Midwest,"5,892,539","Shell Lake, Wisconsin",1165901539,C
13255,Wisconsin,Midwest,"5,892,539","Shullsburg, Wisconsin",1175405688,GA
13256,Wisconsin,Midwest,"5,892,539","South Milwaukee, Wisconsin",1135614965,C
13257,Wisconsin,Midwest,"5,892,539","Sparta, Wisconsin",1178547909,C
13258,Wisconsin,Midwest,"5,892,539","Spooner, Wisconsin",1165902635,GA
13259,Wisconsin,Midwest,"5,892,539","Stanley, Wisconsin",1169592830,C
13260,Wisconsin,Midwest,"5,892,539","Stevens Point, Wisconsin",1169701774,GA
13261,Wisconsin,Midwest,"5,892,539","Stoughton, Wisconsin",1165903235,GA
13262,Wisconsin,Midwest,"5,892,539","Sturgeon Bay, Wisconsin",1165903335,C
13263,Wisconsin,Midwest,"5,892,539","Sun Prairie, Wisconsin",1177364773,GA
13264,Wisconsin,Midwest,"5,892,539","Superior, Wisconsin",1175550214,C
13265,Wisconsin,Midwest,"5,892,539","Thorp, Wisconsin",1169023400,GA
13266,Wisconsin,Midwest,"5,892,539","Tomah, Wisconsin",1179288699,C
13267,Wisconsin,Midwest,"5,892,539","Tomahawk, Wisconsin",1177703018,C
13268,Wisconsin,Midwest,"5,892,539","Two Rivers, Wisconsin",1174610046,C
13269,Wisconsin,Midwest,"5,892,539","Verona, Wisconsin",1178940240,C
13270,Wisconsin,Midwest,"5,892,539","Viroqua, Wisconsin",1176362231,C
13271,Wisconsin,Midwest,"5,892,539","Washburn, Wisconsin",1165906696,GA
13272,Wisconsin,Midwest,"5,892,539","Waterloo, Wisconsin",1165906761,C
13273,Wisconsin,Midwest,"5,892,539","Watertown, Wisconsin",1171280169,B
13274,Wisconsin,Midwest,"5,892,539","Waukesha, Wisconsin",1177822812,GA
13275,Wisconsin,Midwest,"5,892,539","Waupaca, Wisconsin",1168463401,C
13276,Wisconsin,Midwest,"5,892,539","Waupun, Wisconsin",1165906837,C
13277,Wisconsin,Midwest,"5,892,539","Wausau, Wisconsin",1178652615,B
13278,Wisconsin,Midwest,"5,892,539","Wautoma, Wisconsin",1165906844,C
13279,Wisconsin,Midwest,"5,892,539","Wauwatosa, Wisconsin",1179410609,C
13280,Wisconsin,Midwest,"5,892,539","West Allis, Wisconsin",1176150585,GA
13281,Wisconsin,Midwest,"5,892,539","West Bend, Wisconsin",1179355551,B
13282,Wisconsin,Midwest,"5,892,539","West Salem, Wisconsin",1176709361,C
13283,Wisconsin,Midwest,"5,892,539","Westby, Wisconsin",1176357503,GA
13284,Wisconsin,Midwest,"5,892,539","Weyauwega, Wisconsin",1165907371,GA
13285,Wisconsin,Midwest,"5,892,539","Whitehall, Wisconsin",1165907526,C
13286,Wisconsin,Midwest,"5,892,539","Whitewater, Wisconsin",1165907543,C
13287,Wisconsin,Midwest,"5,892,539","Wisconsin Dells, Wisconsin",1173789863,C
13288,Wisconsin,Midwest,"5,892,539","Wisconsin Rapids, Wisconsin",1166365087,C
13289,Wyoming,West,"581,381","Afton, Wyoming",1171182190,C
13290,Wyoming,West,"581,381","Albin, Wyoming",1165909593,C
13291,Wyoming,West,"581,381","Alpine, Wyoming",1166845348,C
13292,Wyoming,West,"581,381","Baggs, Wyoming",1166014924,GA
13293,Wyoming,West,"581,381","Bairoil, Wyoming",1176634311,GA
13294,Wyoming,West,"581,381","Bar Nunn, Wyoming",1166015010,C
13295,Wyoming,West,"581,381","Basin, Wyoming",1166347823,GA
13296,Wyoming,West,"581,381","Bear River, Wyoming",1166015205,Start
13297,Wyoming,West,"581,381","Big Piney, Wyoming",1157170629,C
13298,Wyoming,West,"581,381","Buffalo, Wyoming",1166345853,GA
13299,Wyoming,West,"581,381","Burlington, Wyoming",1166016832,C
13300,Wyoming,West,"581,381","Burns, Wyoming",1166016862,C
13301,Wyoming,West,"581,381","Byron, Wyoming",1169864946,GA
13302,Wyoming,West,"581,381","Casper, Wyoming",1177488183,GA
13303,Wyoming,West,"581,381","Cheyenne, Wyoming",1179391159,GA
13304,Wyoming,West,"581,381","Chugwater, Wyoming",1177388483,GA
13305,Wyoming,West,"581,381","Clearmont, Wyoming",1166018144,GA
13306,Wyoming,West,"581,381","Cody, Wyoming",1170712948,GA
13307,Wyoming,West,"581,381","Cokeville, Wyoming",1166749411,C
13308,Wyoming,West,"581,381","Cowley, Wyoming",1172969586,C
13309,Wyoming,West,"581,381","Dayton, Wyoming",1166066502,C
13310,Wyoming,West,"581,381","Deaver, Wyoming",1166066518,GA
13311,Wyoming,West,"581,381","Diamondville, Wyoming",1166748230,C
13312,Wyoming,West,"581,381","Dixon, Wyoming",1166066971,C
13313,Wyoming,West,"581,381","Douglas, Wyoming",1174471289,GA
13314,Wyoming,West,"581,381","Dubois, Wyoming",1166067093,GA
13315,Wyoming,West,"581,381","East Thermopolis, Wyoming",1166067274,C
13316,Wyoming,West,"581,381","Edgerton, Wyoming",1166067471,C
13317,Wyoming,West,"581,381","Elk Mountain, Wyoming",1158729030,C
13318,Wyoming,West,"581,381","Encampment, Wyoming",1166067707,C
13319,Wyoming,West,"581,381","Evanston, Wyoming",1178126053,GA
13320,Wyoming,West,"581,381","Evansville, Wyoming",1166067917,GA
13321,Wyoming,West,"581,381","Fort Laramie, Wyoming",1135797633,C
13322,Wyoming,West,"581,381","Frannie, Wyoming",1166068677,C
13323,Wyoming,West,"581,381","Gillette, Wyoming",1176039190,B
13324,Wyoming,West,"581,381","Glendo, Wyoming",1166069486,C
13325,Wyoming,West,"581,381","Glenrock, Wyoming",1169218774,C
13326,Wyoming,West,"581,381","Granger, Wyoming",1166069720,GA
13327,Wyoming,West,"581,381","Green River, Wyoming",1168463339,C
13328,Wyoming,West,"581,381","Greybull, Wyoming",1177967878,GA
13329,Wyoming,West,"581,381","Guernsey, Wyoming",1166180183,C
13330,Wyoming,West,"581,381","Hanna, Wyoming",1166342784,C
13331,Wyoming,West,"581,381","Hartville, Wyoming",1166180658,C
13332,Wyoming,West,"581,381","Hudson, Wyoming",1166181504,C
13333,Wyoming,West,"581,381","Hulett, Wyoming",1174346280,C
13334,Wyoming,West,"581,381","Jackson, Wyoming",1175012836,C
13335,Wyoming,West,"581,381","Kaycee, Wyoming",1166182166,C
13336,Wyoming,West,"581,381","Kemmerer, Wyoming",1176924654,C
13337,Wyoming,West,"581,381","Kirby, Wyoming",1166182503,C
13338,Wyoming,West,"581,381","La Barge, Wyoming",1166845769,C
13339,Wyoming,West,"581,381","La Grange, Wyoming",1108621096,Stub
13340,Wyoming,West,"581,381","Lander, Wyoming",1178457860,GA
13341,Wyoming,West,"581,381","Laramie, Wyoming",1179121228,GA
13342,Wyoming,West,"581,381","Lingle, Wyoming",1166206052,C
13343,Wyoming,West,"581,381","Lost Springs, Wyoming",1087567427,C
13344,Wyoming,West,"581,381","Lovell, Wyoming",1172969664,C
13345,Wyoming,West,"581,381","Lusk, Wyoming",1173063550,C
13346,Wyoming,West,"581,381","Lyman, Wyoming",1166206538,C
13347,Wyoming,West,"581,381","Manderson, Wyoming",1176270613,C
13348,Wyoming,West,"581,381","Manville, Wyoming",1168002981,C
13349,Wyoming,West,"581,381","Marbleton, Wyoming",1174007159,C
13350,Wyoming,West,"581,381","Medicine Bow, Wyoming",1166207428,GA
13351,Wyoming,West,"581,381","Meeteetse, Wyoming",1166207463,C
13352,Wyoming,West,"581,381","Midwest, Wyoming",1166207771,GA
13353,Wyoming,West,"581,381","Mills, Wyoming",1166207945,C
13354,Wyoming,West,"581,381","Moorcroft, Wyoming",1166208485,GA
13355,Wyoming,West,"581,381","Mountain View, Wyoming",1166208816,C
13356,Wyoming,West,"581,381","Newcastle, Wyoming",1145675206,GA
13357,Wyoming,West,"581,381","Opal, Wyoming",1166845749,Start
13358,Wyoming,West,"581,381","Pavillion, Wyoming",1166211025,GA
13359,Wyoming,West,"581,381","Pine Bluffs, Wyoming",1177665506,C
13360,Wyoming,West,"581,381","Pinedale, Wyoming",1177672635,GA
13361,Wyoming,West,"581,381","Pine Haven, Wyoming",1166211365,GA
13362,Wyoming,West,"581,381","Powell, Wyoming",1169867240,C
13363,Wyoming,West,"581,381","Ranchester, Wyoming",1166229572,C
13364,Wyoming,West,"581,381","Rawlins, Wyoming",1177981349,GA
13365,Wyoming,West,"581,381","Riverside, Wyoming",1166230038,C
13366,Wyoming,West,"581,381","Riverton, Wyoming",1175839823,GA
13367,Wyoming,West,"581,381","Rock River, Wyoming",1179127060,GA
13368,Wyoming,West,"581,381","Rock Springs, Wyoming",1168738433,C
13369,Wyoming,West,"581,381","Rolling Hills, Wyoming",1166230195,GA
13370,Wyoming,West,"581,381","Saratoga, Wyoming",1172694539,GA
13371,Wyoming,West,"581,381","Sheridan, Wyoming",1178480733,C
13372,Wyoming,West,"581,381","Shoshoni, Wyoming",1166347258,GA
13373,Wyoming,West,"581,381","Sinclair, Wyoming",1162125136,GA
13374,Wyoming,West,"581,381","Star Valley Ranch, Wyoming",1166752249,C
13375,Wyoming,West,"581,381","Sundance, Wyoming",1166330861,C
13376,Wyoming,West,"581,381","Superior, Wyoming",1166330907,C
